track_id,action,pass_success,target_gap_s,relative_speed_kph,drs_available,straight_remaining_m,braking_zone_m,track_overtake_difficulty,ego_tyre_grip_estimate,target_tyre_grip_estimate,target_tyre_uncertainty,laps_remaining,rear_gap_s,rear_drs_risk,cars_within_3s,post_pass_traffic_gap_s,recent_sector_delta_s,action_energy_level
hist_suzuka_like,FULL_DEPLOY,1,1.634,21.0,True,360.4,172.5,0.62,0.94,0.533,0.392,53,1.748,0.0,5,0.301,-0.098,2
hist_suzuka_like,HARVEST,0,1.217,16.68,True,175.9,156.2,0.62,0.909,0.549,0.091,12,0.583,0.611,3,2.847,0.213,-1
hist_suzuka_like,HOLD,0,0.411,7.63,True,186.3,103.0,0.62,0.7,0.67,0.178,52,0.986,0.343,5,1.271,0.423,0
hist_suzuka_like,HARVEST,0,1.415,23.58,True,268.4,168.9,0.62,0.883,0.637,0.386,32,1.829,0.0,4,2.783,0.164,-1
hist_suzuka_like,HARVEST,0,1.734,16.48,True,312.4,135.7,0.62,0.69,0.775,0.4,13,2.779,0.0,3,1.591,-0.308,-1
hist_suzuka_like,HOLD,1,0.404,25.72,False,198.3,130.7,0.62,0.749,0.644,0.118,23,2.029,0.0,0,1.371,0.081,0
hist_suzuka_like,HOLD,0,0.153,7.91,False,208.6,104.2,0.62,0.787,0.553,0.179,50,1.496,0.003,0,0.625,-0.139,0
hist_suzuka_like,FULL_DEPLOY,1,0.542,3.55,False,382.5,105.5,0.62,0.799,0.633,0.356,12,0.245,0.837,3,0.413,-0.266,2
hist_suzuka_like,PARTIAL_DEPLOY,1,0.284,2.17,True,120.7,148.9,0.62,0.854,0.518,0.159,35,2.996,0.0,1,2.172,0.204,1
hist_suzuka_like,HOLD,1,0.279,24.01,False,212.7,149.6,0.62,0.903,0.82,0.265,28,1.948,0.0,4,1.599,0.121,0
hist_suzuka_like,HARVEST,0,1.109,4.18,True,484.3,125.1,0.62,0.946,0.838,0.385,44,0.103,0.931,6,1.287,-0.214,-1
hist_suzuka_like,FULL_DEPLOY,0,1.313,11.82,False,50,176.4,0.62,0.805,0.627,0.398,48,1.157,0.229,5,0.533,-0.045,2
hist_suzuka_like,HOLD,0,0.312,-0.07,False,331.2,162.8,0.62,0.622,0.587,0.057,45,0.317,0.789,2,0.657,-0.003,0
hist_suzuka_like,PARTIAL_DEPLOY,0,1.492,27.82,False,50,167.9,0.62,0.586,0.888,0.229,53,2.685,0.0,4,1.906,-0.166,1
hist_suzuka_like,HARVEST,0,1.338,12.98,True,282.4,156.2,0.62,0.558,0.599,0.223,27,0.171,0.886,5,2.286,-0.019,-1
hist_suzuka_like,HOLD,0,1.521,13.87,True,58.0,90.3,0.62,0.803,0.647,0.122,16,3.113,0.0,1,1.74,0.247,0
hist_suzuka_like,FULL_DEPLOY,0,1.701,16.56,False,301.7,140.8,0.62,0.795,0.527,0.209,45,1.569,0.0,6,1.481,-0.138,2
hist_suzuka_like,HOLD,0,1.776,12.56,False,155.8,108.3,0.62,0.876,0.683,0.349,33,1.243,0.171,0,2.673,-0.367,0
hist_suzuka_like,FULL_DEPLOY,1,0.436,10.92,True,224.6,139.7,0.62,0.936,0.549,0.439,13,0.627,0.582,4,2.415,0.043,2
hist_suzuka_like,HARVEST,0,1.379,24.72,False,352.5,131.5,0.62,0.79,0.885,0.261,21,2.508,0.0,6,2.262,0.421,-1
hist_suzuka_like,FULL_DEPLOY,0,0.833,17.77,True,154.3,146.6,0.62,0.698,0.762,0.053,35,1.877,0.0,6,2.032,-0.035,2
hist_suzuka_like,FULL_DEPLOY,1,1.253,28.48,True,501.3,121.7,0.62,0.787,0.761,0.263,16,1.939,0.0,2,1.18,-0.151,2
hist_suzuka_like,HOLD,0,1.433,8.19,False,303.9,164.0,0.62,0.764,0.844,0.295,23,2.054,0.0,0,0.587,-0.163,0
hist_suzuka_like,HOLD,0,0.753,2.82,True,104.1,158.8,0.62,0.845,0.899,0.282,39,0.176,0.883,2,1.957,0.113,0
hist_suzuka_like,PARTIAL_DEPLOY,0,0.22,10.33,False,462.4,133.6,0.62,0.775,0.749,0.288,20,2.432,0.0,3,0.914,-0.166,1
hist_suzuka_like,FULL_DEPLOY,1,0.624,28.38,True,161.9,117.2,0.62,0.714,0.609,0.386,34,3.309,0.0,2,0.778,-0.149,2
hist_suzuka_like,FULL_DEPLOY,0,0.657,15.45,True,115.0,116.1,0.62,0.554,0.772,0.315,33,2.841,0.0,0,1.115,0.181,2
hist_suzuka_like,HOLD,0,0.857,28.64,True,145.9,171.2,0.62,0.557,0.745,0.158,54,0.959,0.361,4,0.492,0.149,0
hist_suzuka_like,HOLD,0,1.762,23.16,True,488.2,117.5,0.62,0.876,0.748,0.298,48,1.711,0.0,6,2.593,0.254,0
hist_suzuka_like,HOLD,1,0.128,27.39,True,283.5,90.1,0.62,0.568,0.655,0.206,44,1.471,0.019,4,2.688,0.023,0
hist_suzuka_like,PARTIAL_DEPLOY,0,0.836,-1.6,True,161.6,140.9,0.62,0.88,0.94,0.316,19,1.569,0.0,4,0.345,0.031,1
hist_suzuka_like,HARVEST,0,1.109,0.67,False,312.5,146.8,0.62,0.632,0.668,0.325,4,0.885,0.41,2,1.048,-0.048,-1
hist_suzuka_like,HARVEST,0,0.847,4.6,True,284.5,128.0,0.62,0.911,0.68,0.417,11,1.123,0.251,0,1.258,0.024,-1
hist_suzuka_like,PARTIAL_DEPLOY,0,1.261,10.27,True,236.9,106.0,0.62,0.926,0.581,0.294,22,0.902,0.399,5,2.013,0.193,1
hist_suzuka_like,PARTIAL_DEPLOY,1,1.013,8.61,True,555.8,151.6,0.62,0.68,0.769,0.29,21,0.68,0.547,6,2.507,0.016,1
hist_suzuka_like,HARVEST,0,1.942,5.06,False,318.0,164.6,0.62,0.91,0.525,0.346,26,0.534,0.644,1,2.85,0.118,-1
hist_suzuka_like,FULL_DEPLOY,1,0.55,22.26,True,276.2,177.3,0.62,0.748,0.692,0.158,42,1.955,0.0,1,1.929,-0.297,2
hist_suzuka_like,PARTIAL_DEPLOY,1,0.425,15.46,True,242.1,154.2,0.62,0.675,0.683,0.441,21,1.763,0.0,4,0.435,-0.167,1
hist_suzuka_like,HARVEST,0,0.79,15.98,True,355.1,130.9,0.62,0.658,0.604,0.196,14,1.313,0.125,1,1.033,0.228,-1
hist_suzuka_like,PARTIAL_DEPLOY,1,0.313,22.63,True,221.4,162.5,0.62,0.778,0.59,0.166,39,0.791,0.473,2,0.848,0.133,1
hist_suzuka_like,HOLD,0,0.9,25.58,True,297.5,108.1,0.62,0.88,0.735,0.29,12,1.552,0.0,0,1.636,-0.42,0
hist_suzuka_like,HARVEST,0,0.77,1.09,True,340.7,139.9,0.62,0.624,0.808,0.175,8,1.614,0.0,2,1.344,0.155,-1
hist_suzuka_like,HOLD,0,1.017,23.2,True,209.6,99.1,0.62,0.776,0.548,0.22,31,0.739,0.507,2,2.634,-0.326,0
hist_suzuka_like,FULL_DEPLOY,1,1.874,15.74,True,702.3,110.2,0.62,0.875,0.561,0.292,17,3.121,0.0,5,2.423,-0.244,2
hist_suzuka_like,HARVEST,0,1.41,-1.07,True,625.3,139.9,0.62,0.742,0.76,0.263,15,2.931,0.0,5,2.185,0.161,-1
hist_suzuka_like,FULL_DEPLOY,0,1.361,5.17,True,212.8,156.3,0.62,0.756,0.733,0.298,54,2.378,0.0,5,1.482,-0.161,2
hist_suzuka_like,PARTIAL_DEPLOY,0,1.665,26.14,True,366.6,153.9,0.62,0.689,0.734,0.428,48,0.478,0.681,4,0.344,0.134,1
hist_suzuka_like,HARVEST,0,1.658,5.47,True,90.4,130.7,0.62,0.583,0.506,0.181,38,1.899,0.0,2,2.791,-0.335,-1
hist_suzuka_like,HOLD,0,0.908,21.62,True,54.2,179.5,0.62,0.943,0.547,0.123,14,2.27,0.0,1,1.679,-0.116,0
hist_suzuka_like,HARVEST,0,1.198,16.34,False,330.9,175.1,0.62,0.685,0.505,0.378,48,2.803,0.0,5,2.767,-0.07,-1
hist_suzuka_like,HOLD,0,1.683,10.59,False,249.4,123.3,0.62,0.609,0.888,0.42,38,0.806,0.463,6,2.41,0.318,0
hist_suzuka_like,HARVEST,0,1.534,11.26,False,326.3,107.6,0.62,0.819,0.509,0.348,8,2.057,0.0,6,1.837,-0.295,-1
hist_suzuka_like,FULL_DEPLOY,1,0.684,17.62,True,324.8,100.9,0.62,0.839,0.519,0.074,34,1.216,0.189,4,2.433,0.196,2
hist_suzuka_like,PARTIAL_DEPLOY,1,0.216,-0.25,True,152.8,171.5,0.62,0.923,0.858,0.262,14,1.389,0.074,3,0.592,0.049,1
hist_suzuka_like,FULL_DEPLOY,0,1.18,2.31,True,338.7,145.7,0.62,0.832,0.782,0.268,49,2.961,0.0,3,0.453,-0.112,2
hist_suzuka_like,HARVEST,0,1.336,25.13,False,311.5,106.7,0.62,0.689,0.895,0.091,19,0.937,0.375,5,1.918,0.231,-1
hist_suzuka_like,FULL_DEPLOY,0,1.024,10.99,False,58.2,139.0,0.62,0.719,0.845,0.201,1,1.267,0.155,1,1.026,-0.193,2
hist_suzuka_like,HARVEST,1,1.652,18.9,True,464.3,152.7,0.62,0.934,0.645,0.407,22,1.92,0.0,6,1.977,-0.174,-1
hist_suzuka_like,PARTIAL_DEPLOY,0,1.93,-3.69,False,568.0,139.2,0.62,0.604,0.941,0.053,10,1.754,0.0,1,1.382,0.218,1
hist_suzuka_like,PARTIAL_DEPLOY,0,1.385,10.87,True,123.4,161.5,0.62,0.921,0.759,0.28,3,1.523,0.0,3,0.928,-0.128,1
hist_suzuka_like,HARVEST,0,1.182,1.06,True,50,167.2,0.62,0.925,0.729,0.356,21,2.665,0.0,2,0.513,-0.101,-1
hist_suzuka_like,FULL_DEPLOY,0,0.358,12.18,True,323.8,177.1,0.62,0.872,0.932,0.444,51,0.459,0.694,3,2.55,-0.027,2
hist_suzuka_like,HARVEST,1,0.486,28.15,False,65.9,158.4,0.62,0.91,0.728,0.132,31,1.607,0.0,5,1.206,-0.324,-1
hist_suzuka_like,PARTIAL_DEPLOY,1,1.546,10.73,False,497.8,144.5,0.62,0.799,0.551,0.431,13,1.843,0.0,5,2.645,0.178,1
hist_suzuka_like,HOLD,0,0.762,22.56,False,281.6,173.1,0.62,0.577,0.881,0.395,15,3.141,0.0,4,0.298,-0.126,0
hist_suzuka_like,PARTIAL_DEPLOY,0,1.54,-2.68,True,215.7,165.5,0.62,0.659,0.754,0.114,24,3.493,0.0,1,2.553,-0.284,1
hist_suzuka_like,PARTIAL_DEPLOY,1,0.288,17.2,True,258.8,157.6,0.62,0.768,0.71,0.285,48,1.997,0.0,1,2.284,0.398,1
hist_suzuka_like,HOLD,1,0.448,8.06,False,445.5,106.7,0.62,0.556,0.875,0.328,44,0.828,0.448,3,0.479,-0.298,0
hist_suzuka_like,PARTIAL_DEPLOY,0,0.827,10.11,False,256.2,109.4,0.62,0.74,0.567,0.21,45,2.32,0.0,0,2.816,0.031,1
hist_suzuka_like,HOLD,0,0.843,23.09,False,428.3,126.8,0.62,0.767,0.514,0.186,31,2.157,0.0,0,0.368,0.081,0
hist_suzuka_like,HARVEST,0,0.149,11.15,False,302.6,98.1,0.62,0.851,0.516,0.231,11,0.418,0.721,1,1.714,-0.042,-1
hist_suzuka_like,HARVEST,0,1.345,12.35,True,576.0,118.5,0.62,0.919,0.848,0.347,51,0.48,0.68,3,0.511,0.058,-1
hist_suzuka_like,FULL_DEPLOY,1,1.685,10.92,True,536.3,126.6,0.62,0.943,0.565,0.14,20,1.097,0.269,6,2.806,0.128,2
hist_suzuka_like,FULL_DEPLOY,1,0.129,6.98,True,85.6,102.8,0.62,0.843,0.921,0.342,38,1.023,0.318,5,2.505,-0.176,2
hist_suzuka_like,HARVEST,0,0.496,1.39,False,137.5,121.8,0.62,0.588,0.915,0.238,6,2.315,0.0,4,2.491,-0.008,-1
hist_suzuka_like,HOLD,0,0.614,7.07,False,179.7,124.4,0.62,0.603,0.548,0.317,21,3.347,0.0,4,1.828,-0.094,0
hist_suzuka_like,FULL_DEPLOY,0,1.987,19.61,False,223.0,162.2,0.62,0.904,0.615,0.272,51,3.088,0.0,4,2.089,0.156,2
hist_suzuka_like,HARVEST,0,1.05,4.42,True,546.7,129.4,0.62,0.813,0.939,0.441,8,2.044,0.0,3,1.016,0.049,-1
hist_suzuka_like,HARVEST,0,0.196,14.99,False,234.7,137.6,0.62,0.88,0.902,0.44,26,2.167,0.0,5,1.951,0.176,-1
hist_suzuka_like,PARTIAL_DEPLOY,1,1.127,12.85,True,339.8,104.2,0.62,0.64,0.934,0.214,18,1.568,0.0,1,2.2,-0.019,1
hist_suzuka_like,FULL_DEPLOY,0,1.404,20.99,False,303.4,122.3,0.62,0.682,0.895,0.355,1,0.307,0.795,0,1.736,-0.254,2
hist_suzuka_like,FULL_DEPLOY,0,0.962,15.78,False,482.0,159.1,0.62,0.777,0.54,0.151,26,2.814,0.0,0,1.823,0.005,2
hist_suzuka_like,HOLD,0,1.659,-0.14,True,248.0,174.0,0.62,0.847,0.762,0.263,50,2.062,0.0,3,2.272,-0.146,0
hist_suzuka_like,PARTIAL_DEPLOY,0,0.67,29.61,False,581.8,139.3,0.62,0.742,0.616,0.148,4,0.178,0.881,4,2.485,-0.141,1
hist_suzuka_like,HOLD,0,0.926,26.16,False,268.9,112.0,0.62,0.728,0.918,0.259,6,1.182,0.212,5,1.892,-0.188,0
hist_suzuka_like,HOLD,0,1.543,28.7,True,395.7,113.4,0.62,0.889,0.505,0.195,21,2.693,0.0,2,1.356,-0.022,0
hist_suzuka_like,PARTIAL_DEPLOY,0,0.638,26.17,True,324.7,126.4,0.62,0.727,0.822,0.088,36,0.569,0.621,5,2.219,0.115,1
hist_suzuka_like,HARVEST,0,1.409,0.33,True,328.1,173.0,0.62,0.666,0.501,0.434,26,0.579,0.614,4,1.171,0.214,-1
hist_suzuka_like,HOLD,0,0.988,22.64,True,185.6,177.4,0.62,0.715,0.572,0.422,23,3.486,0.0,0,0.224,0.237,0
hist_suzuka_like,HOLD,0,1.148,6.62,True,162.7,146.6,0.62,0.865,0.939,0.188,2,1.075,0.283,6,2.698,-0.435,0
hist_suzuka_like,HOLD,0,0.516,4.26,True,325.1,94.8,0.62,0.601,0.609,0.107,6,0.201,0.866,5,2.661,0.112,0
hist_suzuka_like,FULL_DEPLOY,1,0.23,-1.87,True,599.5,154.4,0.62,0.555,0.831,0.224,21,0.863,0.425,6,2.361,-0.273,2
hist_suzuka_like,FULL_DEPLOY,0,1.478,28.97,True,50,106.0,0.62,0.608,0.698,0.445,55,2.256,0.0,3,2.511,0.276,2
hist_suzuka_like,HARVEST,1,0.795,20.17,False,684.6,117.8,0.62,0.888,0.617,0.19,27,0.382,0.745,3,1.697,-0.055,-1
hist_suzuka_like,HOLD,0,1.669,18.39,True,412.2,130.8,0.62,0.552,0.676,0.217,52,1.417,0.055,2,2.809,0.102,0
hist_suzuka_like,PARTIAL_DEPLOY,0,1.969,28.47,False,50,166.7,0.62,0.727,0.885,0.158,40,1.098,0.268,3,2.524,0.25,1
hist_suzuka_like,PARTIAL_DEPLOY,0,0.129,9.45,False,132.0,162.6,0.62,0.671,0.755,0.447,10,0.527,0.649,2,2.619,0.065,1
hist_suzuka_like,FULL_DEPLOY,0,1.77,21.39,True,381.1,120.3,0.62,0.805,0.88,0.292,49,1.311,0.126,2,0.919,-0.037,2
hist_suzuka_like,PARTIAL_DEPLOY,0,1.622,17.5,True,272.8,101.1,0.62,0.818,0.776,0.36,35,1.971,0.0,4,0.611,0.002,1
hist_suzuka_like,PARTIAL_DEPLOY,1,0.528,18.7,False,50,162.6,0.62,0.84,0.738,0.161,52,1.527,0.0,0,2.981,-0.001,1
hist_suzuka_like,HARVEST,0,1.651,29.75,True,468.9,104.5,0.62,0.901,0.64,0.313,18,0.38,0.747,5,0.722,0.066,-1
hist_suzuka_like,PARTIAL_DEPLOY,0,1.261,28.29,True,349.7,102.8,0.62,0.835,0.789,0.252,4,3.457,0.0,1,0.657,-0.132,1
hist_suzuka_like,HARVEST,0,0.252,23.27,True,299.7,91.2,0.62,0.669,0.922,0.375,16,0.464,0.691,5,1.59,0.302,-1
hist_singapore_like,FULL_DEPLOY,0,0.187,21.22,False,235.0,104.0,0.8,0.945,0.66,0.336,49,3.468,0.0,5,1.621,-0.415,2
hist_singapore_like,FULL_DEPLOY,0,1.661,6.5,True,345.8,90.8,0.8,0.598,0.593,0.225,15,1.248,0.168,1,2.177,0.448,2
hist_singapore_like,FULL_DEPLOY,0,1.093,-4.88,True,50,154.4,0.8,0.737,0.925,0.092,2,1.979,0.0,4,0.511,0.068,2
hist_singapore_like,HOLD,0,1.386,25.77,False,50,178.9,0.8,0.651,0.721,0.098,13,1.75,0.0,6,0.835,-0.197,0
hist_singapore_like,HARVEST,1,0.446,5.04,True,187.8,160.6,0.8,0.736,0.937,0.063,11,2.315,0.0,5,2.631,-0.249,-1
hist_singapore_like,FULL_DEPLOY,1,1.932,0.68,False,460.8,125.2,0.8,0.565,0.947,0.291,49,1.4,0.067,2,2.571,-0.018,2
hist_singapore_like,FULL_DEPLOY,0,1.396,7.48,True,178.6,166.5,0.8,0.916,0.664,0.349,10,0.404,0.731,0,2.26,-0.14,2
hist_singapore_like,FULL_DEPLOY,0,0.238,11.81,True,50,107.8,0.8,0.569,0.923,0.375,34,2.707,0.0,6,0.638,0.181,2
hist_singapore_like,HOLD,0,1.198,5.1,False,114.2,90.9,0.8,0.915,0.832,0.29,52,0.354,0.764,0,1.086,-0.003,0
hist_singapore_like,HARVEST,0,0.816,20.19,False,303.9,154.3,0.8,0.946,0.814,0.212,51,0.933,0.378,5,2.63,-0.135,-1
hist_singapore_like,HARVEST,0,0.278,6.4,False,308.1,134.9,0.8,0.654,0.947,0.246,53,2.849,0.0,6,1.389,-0.11,-1
hist_singapore_like,PARTIAL_DEPLOY,0,0.71,21.77,False,186.6,102.3,0.8,0.858,0.908,0.413,22,2.844,0.0,1,0.856,-0.179,1
hist_singapore_like,PARTIAL_DEPLOY,0,0.788,0.42,False,57.3,163.1,0.8,0.735,0.602,0.203,10,1.105,0.263,2,1.418,-0.261,1
hist_singapore_like,FULL_DEPLOY,0,1.569,11.4,True,50,95.8,0.8,0.591,0.707,0.074,33,1.677,0.0,2,1.276,-0.025,2
hist_singapore_like,HOLD,0,1.014,20.29,True,92.0,110.5,0.8,0.556,0.584,0.227,53,0.348,0.768,2,1.609,0.014,0
hist_singapore_like,HARVEST,0,0.408,1.05,True,368.5,157.7,0.8,0.824,0.681,0.109,29,0.732,0.512,4,2.535,0.218,-1
hist_singapore_like,HOLD,1,0.12,17.84,True,265.8,96.1,0.8,0.884,0.593,0.185,47,1.965,0.0,3,1.532,0.22,0
hist_singapore_like,FULL_DEPLOY,0,1.472,24.26,False,88.1,126.6,0.8,0.819,0.514,0.155,34,3.478,0.0,4,2.102,0.137,2
hist_singapore_like,HOLD,1,0.593,7.14,True,50,159.5,0.8,0.74,0.76,0.347,21,2.127,0.0,3,1.401,-0.059,0
hist_singapore_like,PARTIAL_DEPLOY,0,0.882,-2.98,True,240.0,143.6,0.8,0.735,0.82,0.188,11,1.584,0.0,0,1.843,0.097,1
hist_singapore_like,PARTIAL_DEPLOY,1,0.38,1.33,True,50,131.0,0.8,0.632,0.527,0.12,42,0.601,0.599,0,0.498,0.219,1
hist_singapore_like,FULL_DEPLOY,1,0.909,-0.78,True,296.2,128.1,0.8,0.573,0.633,0.297,35,1.365,0.09,2,0.951,-0.248,2
hist_singapore_like,PARTIAL_DEPLOY,0,0.434,-1.38,True,130.0,167.1,0.8,0.622,0.513,0.122,27,3.483,0.0,4,2.425,-0.065,1
hist_singapore_like,HOLD,0,1.389,4.4,False,264.5,95.4,0.8,0.769,0.891,0.23,49,0.166,0.889,1,2.457,0.397,0
hist_singapore_like,HARVEST,0,1.788,18.98,False,194.5,106.6,0.8,0.884,0.583,0.417,25,2.064,0.0,6,0.517,0.129,-1
hist_singapore_like,FULL_DEPLOY,0,0.923,3.46,False,137.3,138.6,0.8,0.933,0.515,0.209,21,0.984,0.344,1,2.667,-0.206,2
hist_singapore_like,PARTIAL_DEPLOY,1,0.307,16.13,False,246.3,104.2,0.8,0.853,0.581,0.394,11,3.142,0.0,0,2.502,0.22,1
hist_singapore_like,FULL_DEPLOY,1,0.213,24.07,False,434.7,130.7,0.8,0.808,0.871,0.231,11,1.98,0.0,2,1.197,0.064,2
hist_singapore_like,PARTIAL_DEPLOY,1,0.144,20.3,True,98.3,90.3,0.8,0.849,0.947,0.351,55,3.062,0.0,1,0.325,-0.048,1
hist_singapore_like,HOLD,0,1.231,0.81,False,235.3,171.4,0.8,0.861,0.925,0.403,16,2.207,0.0,2,0.925,-0.048,0
hist_singapore_like,HOLD,1,0.762,1.73,True,310.8,122.2,0.8,0.566,0.864,0.412,52,1.227,0.182,6,2.926,0.005,0
hist_singapore_like,PARTIAL_DEPLOY,0,0.639,22.87,False,424.0,93.0,0.8,0.892,0.761,0.375,52,2.005,0.0,5,2.393,-0.239,1
hist_singapore_like,HOLD,1,0.66,3.62,False,153.1,163.1,0.8,0.561,0.754,0.346,42,0.884,0.411,1,2.529,-0.058,0
hist_singapore_like,HARVEST,0,0.944,6.67,False,50,118.2,0.8,0.9,0.771,0.104,4,0.501,0.666,1,2.908,-0.064,-1
hist_singapore_like,PARTIAL_DEPLOY,0,0.628,-2.71,True,327.0,114.1,0.8,0.587,0.591,0.229,40,3.452,0.0,0,1.841,0.315,1
hist_singapore_like,HARVEST,0,1.015,3.12,True,367.9,175.0,0.8,0.892,0.623,0.177,43,3.0,0.0,5,2.77,-0.001,-1
hist_singapore_like,HARVEST,1,1.792,9.9,True,223.6,141.4,0.8,0.613,0.834,0.263,18,1.172,0.219,1,0.957,-0.046,-1
hist_singapore_like,HOLD,0,1.734,7.41,True,438.5,114.4,0.8,0.838,0.563,0.283,7,1.118,0.255,5,2.556,-0.215,0
hist_singapore_like,FULL_DEPLOY,0,1.312,4.13,False,381.0,112.6,0.8,0.603,0.937,0.251,16,2.508,0.0,2,1.959,0.22,2
hist_singapore_like,HARVEST,0,1.222,20.76,False,50,117.2,0.8,0.767,0.722,0.223,41,1.399,0.067,4,0.755,0.037,-1
hist_singapore_like,FULL_DEPLOY,0,0.773,7.53,False,348.1,154.5,0.8,0.816,0.932,0.16,34,1.234,0.177,4,2.4,0.064,2
hist_singapore_like,HOLD,0,1.948,6.22,True,362.0,161.4,0.8,0.604,0.855,0.057,33,1.005,0.33,3,0.551,-0.105,0
hist_singapore_like,HOLD,0,1.738,17.32,True,50,125.3,0.8,0.772,0.578,0.398,1,2.667,0.0,4,0.713,0.251,0
hist_singapore_like,HOLD,0,1.538,29.61,True,50,139.7,0.8,0.625,0.842,0.402,42,0.143,0.905,6,2.848,0.04,0
hist_singapore_like,PARTIAL_DEPLOY,1,1.182,1.13,True,452.6,127.6,0.8,0.618,0.812,0.066,27,1.455,0.03,2,2.772,0.026,1
hist_singapore_like,PARTIAL_DEPLOY,0,0.918,1.48,True,50,115.7,0.8,0.566,0.823,0.296,4,2.607,0.0,0,1.81,0.009,1
hist_singapore_like,HOLD,1,0.355,5.43,True,391.7,124.4,0.8,0.552,0.521,0.436,34,0.588,0.608,3,2.045,0.139,0
hist_singapore_like,FULL_DEPLOY,0,1.679,-3.08,False,330.1,168.3,0.8,0.706,0.598,0.26,23,0.135,0.91,4,1.112,-0.13,2
hist_singapore_like,FULL_DEPLOY,0,1.67,18.07,False,172.8,168.1,0.8,0.629,0.685,0.055,51,2.199,0.0,2,2.195,-0.12,2
hist_singapore_like,HARVEST,0,0.839,4.66,False,192.4,100.5,0.8,0.85,0.707,0.236,43,3.142,0.0,4,1.214,0.404,-1
hist_singapore_like,FULL_DEPLOY,0,1.731,2.29,True,164.9,94.1,0.8,0.661,0.693,0.078,21,3.018,0.0,0,1.632,0.27,2
hist_singapore_like,FULL_DEPLOY,0,1.277,14.76,True,410.4,152.8,0.8,0.566,0.576,0.274,29,1.146,0.236,6,0.948,0.014,2
hist_singapore_like,FULL_DEPLOY,0,1.584,22.86,True,131.8,141.3,0.8,0.949,0.574,0.4,50,1.923,0.0,5,0.831,0.099,2
hist_singapore_like,HARVEST,0,0.634,11.37,True,151.9,129.0,0.8,0.832,0.528,0.055,1,2.125,0.0,1,1.602,-0.217,-1
hist_singapore_like,PARTIAL_DEPLOY,0,0.431,8.68,True,133.3,91.4,0.8,0.869,0.762,0.138,35,0.364,0.757,5,1.397,0.241,1
hist_singapore_like,HARVEST,0,0.658,10.95,False,493.4,137.0,0.8,0.66,0.706,0.208,25,0.38,0.747,6,1.464,-0.228,-1
hist_singapore_like,PARTIAL_DEPLOY,0,1.803,24.72,True,399.9,126.4,0.8,0.92,0.906,0.363,24,2.341,0.0,5,0.444,-0.234,1
hist_singapore_like,HARVEST,0,1.883,0.22,True,349.8,152.6,0.8,0.781,0.549,0.361,20,1.237,0.175,5,1.472,0.139,-1
hist_singapore_like,HOLD,0,0.79,21.35,True,198.6,153.5,0.8,0.728,0.912,0.287,16,0.818,0.455,3,1.553,0.047,0
hist_singapore_like,FULL_DEPLOY,0,1.432,26.07,True,258.0,174.0,0.8,0.623,0.583,0.214,55,1.716,0.0,4,1.999,0.045,2
hist_singapore_like,FULL_DEPLOY,0,1.065,12.75,True,85.9,143.8,0.8,0.881,0.674,0.351,37,1.51,0.0,2,2.103,-0.003,2
hist_singapore_like,FULL_DEPLOY,0,1.976,-4.16,False,377.7,161.9,0.8,0.805,0.882,0.388,41,1.129,0.247,1,0.589,0.163,2
hist_singapore_like,FULL_DEPLOY,1,1.553,21.77,True,50,92.7,0.8,0.706,0.584,0.074,5,1.468,0.021,1,1.818,0.186,2
hist_singapore_like,HOLD,0,1.893,15.31,True,144.8,165.3,0.8,0.886,0.536,0.448,53,1.924,0.0,1,1.574,-0.193,0
hist_singapore_like,HOLD,0,1.568,3.17,True,193.5,138.1,0.8,0.879,0.639,0.155,26,2.097,0.0,1,0.285,-0.45,0
hist_singapore_like,HOLD,0,1.948,-1.95,False,50,176.2,0.8,0.671,0.945,0.291,2,0.484,0.677,2,2.37,-0.16,0
hist_singapore_like,FULL_DEPLOY,0,1.238,-2.78,True,125.5,123.1,0.8,0.948,0.739,0.433,18,0.889,0.407,4,2.279,-0.031,2
hist_singapore_like,HOLD,1,1.587,19.28,False,479.5,96.8,0.8,0.84,0.55,0.239,1,1.414,0.057,3,2.871,-0.019,0
hist_singapore_like,HARVEST,0,0.296,17.77,True,267.4,149.2,0.8,0.911,0.794,0.087,1,0.779,0.481,3,2.369,-0.446,-1
hist_singapore_like,HOLD,1,0.883,5.44,True,253.0,94.3,0.8,0.562,0.783,0.063,41,3.154,0.0,6,0.384,0.062,0
hist_singapore_like,FULL_DEPLOY,0,1.146,17.79,False,363.5,119.4,0.8,0.929,0.797,0.058,10,1.856,0.0,5,1.822,-0.333,2
hist_singapore_like,FULL_DEPLOY,0,1.3,-1.89,True,384.1,90.2,0.8,0.925,0.808,0.338,25,3.019,0.0,1,2.439,-0.089,2
hist_singapore_like,HOLD,0,1.697,3.4,True,456.5,105.8,0.8,0.919,0.588,0.411,17,1.054,0.297,1,1.113,0.118,0
hist_singapore_like,PARTIAL_DEPLOY,1,0.735,13.27,False,101.2,133.6,0.8,0.552,0.58,0.344,19,2.856,0.0,5,0.599,0.214,1
hist_singapore_like,HARVEST,0,1.213,27.86,True,244.3,90.8,0.8,0.771,0.62,0.231,53,2.876,0.0,5,0.365,0.188,-1
hist_singapore_like,HOLD,0,1.845,5.28,True,81.6,102.0,0.8,0.856,0.81,0.067,23,0.856,0.429,6,1.39,-0.081,0
